epoch,timestamp,Value
1453002510000,2016-01-16 20:48:30,0.010994928106088
1453002540000,2016-01-16 20:49:00,0.00511685438393906
1453002570000,2016-01-16 20:49:30,0.00674939042391958
1453002600000,2016-01-16 20:50:00,0.0190979239221932
1453002630000,2016-01-16 20:50:30,0.0229484990868272
1453002660000,2016-01-16 20:51:00,0.00882052511316887
1453002690000,2016-01-16 20:51:30,0.025055904849016
1453002720000,2016-01-16 20:52:00,0.0268115940304595
1453002750000,2016-01-16 20:52:30,0.00335214817074851
1453002780000,2016-01-16 20:53:00,0.0033419290406705
1453002810000,2016-01-16 20:53:30,0.0222274492743767
1453002840000,2016-01-16 20:54:00,0.00933889244966177
1453002870000,2016-01-16 20:54:30,0.00978140956128631
1453002900000,2016-01-16 20:55:00,0.00345230261801399
1453002930000,2016-01-16 20:55:30,0.00699960864750888
1453002960000,2016-01-16 20:56:00,0.0129088950595371
1453002990000,2016-01-16 20:56:30,0.0119984539808123
1453003020000,2016-01-16 20:57:00,0.00411606591128433
1453003050000,2016-01-16 20:57:30,0.00521258307256934
1453003080000,2016-01-16 20:58:00,0.00304240697823161
1453003110000,2016-01-16 20:58:30,0.00280070111365448
1453003140000,2016-01-16 20:59:00,0.00330923134416294
1453003170000,2016-01-16 20:59:30,0.00617074165035664
1453003200000,2016-01-16 21:00:00,0.0102686144091138
1453003230000,2016-01-16 21:00:30,0.00275983282588352
1453003260000,2016-01-16 21:01:00,0.0234573471265165
1453003290000,2016-01-16 21:01:30,0.0255126170621347
1453003320000,2016-01-16 21:02:00,0.0150812643338988
1453003350000,2016-01-16 21:02:30,0.0120474586545623
1453003380000,2016-01-16 21:03:00,0.0320409056032504
1453003410000,2016-01-16 21:03:30,0.0132467658057505
1453003440000,2016-01-16 21:04:00,0.0219557678013405
1453003470000,2016-01-16 21:04:30,0.00234886656566117
1453003500000,2016-01-16 21:05:00,0.00334314898521811
1453003530000,2016-01-16 21:05:30,0.0215121952909761
1453003560000,2016-01-16 21:06:00,0.0174449401766509
1453003590000,2016-01-16 21:06:30,0.00553911602252898
1453003620000,2016-01-16 21:07:00,0.00810063275988504
1453003650000,2016-01-16 21:07:30,0.0198118428303328
1453003680000,2016-01-16 21:08:00,0.0132177169802133
1453003710000,2016-01-16 21:08:30,0.00369306163370472
1453003740000,2016-01-16 21:09:00,0.00858029825333515
